#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  89
#! SET periodic_phi true
   -3.141592654   16.450894603  -50.386970100
   -3.070995066   13.139634699  -43.474926938
   -3.000397478   10.299489145  -37.024706121
   -2.929799890    7.903950546  -30.875553611
   -2.859202303    5.939880003  -24.778849099
   -2.788604715    4.404808408  -18.758762730
   -2.718007127    3.286773903  -12.987111369
   -2.647409540    2.564130932   -7.610403057
   -2.576811952    2.203144941   -2.798236621
   -2.506214364    2.153344437    1.159197857
   -2.435616776    2.348502503    4.097558146
   -2.365019189    2.712777105    5.978954860
   -2.294421601    3.174212515    6.869057300
   -2.223824013    3.666714590    6.865015448
   -2.153226425    4.133935772    6.149517482
   -2.082628838    4.535447506    5.094424440
   -2.012031250    4.855492375    3.799015551
   -1.941433662    5.063747924    1.817916154
   -1.870836075    5.085381570   -1.600236270
   -1.800238487    4.810000875   -6.482062460
   -1.729640899    4.175263515  -11.499517271
   -1.659043311    3.239218132  -14.706500086
   -1.588445724    2.175366840  -15.034447544
   -1.517848136    1.185987562  -12.789623659
   -1.447250548    0.421842324   -8.733789658
   -1.376652961    0.000000000   -3.015318220
   -1.306055373    0.054620378    4.803851235
   -1.235457785    0.735861324   14.629267081
   -1.164860197    2.140324792   24.905566001
   -1.094262610    4.219726869   33.387721166
   -1.023665022    6.782737351   38.415738094
   -0.953067434    9.567377473   39.887453935
   -0.882469847   12.364983739   38.990498773
   -0.811872259   15.071020172   37.646896751
   -0.741274671   17.713372701   37.311268472
   -0.670677083   20.388769988   38.563082963
   -0.600079496   23.188934635   40.703188570
   -0.529481908   26.127445601   42.174267072
   -0.458884320   29.100149697   41.383178117
   -0.388286732   31.908711973   37.502388247
   -0.317689145   34.336318670   30.769631910
   -0.247091557   36.221623424   22.416519568
   -0.176493969   37.507141877   13.923077050
   -0.105896382   38.215913860    6.233592857
   -0.035298794   38.408255898   -0.785527213
    0.035298794   38.109957978   -7.800878252
    0.105896382   37.305958658  -15.068626286
    0.176493969   35.990182132  -22.196491698
    0.247091557   34.200994154  -28.386197911
    0.317689145   32.019586656  -33.248441241
    0.388286732   29.538062861  -36.908236688
    0.458884320   26.837160772  -39.478585962
    0.529481908   24.002227581  -40.634995977
    0.600079496   21.142193310  -40.119346265
    0.670677083   18.371680441  -38.229446718
    0.741274671   15.771049634  -35.321345708
    0.811872259   13.409579343  -31.424240333
    0.882469847   11.382826967  -25.658679324
    0.953067434    9.851333418  -17.288545234
    1.023665022    8.997231020   -6.680200948
    1.094262610    8.934223108    4.767798012
    1.164860197    9.667394020   15.770635440
    1.235457785   11.149281622   26.106245998
    1.306055373   13.365020845   36.728242288
    1.376652961   16.373474423   48.627510878
    1.447250548   20.260263187   61.418586206
    1.517848136   25.027671810   73.034965568
    1.588445724   30.496971435   81.041541453
    1.659043311   36.346872142   83.552960942
    1.729640899   42.173880938   80.527576209
    1.800238487   47.621007528   72.997956726
    1.870836075   52.422293317   62.547919691
    1.941433662   56.422857281   50.498010358
    2.012031250   59.547790458   37.892950904
    2.082628838   61.784281972   25.408045822
    2.153226425   63.151426186   13.281826669
    2.223824013   63.667813154    1.236460439
    2.294421601   63.322850821  -11.198284581
    2.365019189   62.079326678  -24.182093403
    2.435616776   59.912067866  -37.169926198
    2.506214364   56.861025327  -48.947385503
    2.576811952   53.060951202  -58.297914320
    2.647409540   48.703286740  -64.655520959
    2.718007127   43.991293619  -68.449384204
    2.788604715   39.085083179  -70.258849590
    2.859202303   34.112716087  -70.256847234
    2.929799890   29.212818738  -68.150600888
    3.000397478   24.544162668  -63.720280841
    3.070995066   20.258817119  -57.441525809
