#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  50
#! SET periodic_phi true
   -3.141592654   85.240390992   43.107430509
   -3.015928947   90.135720851   34.781323141
   -2.890265241   94.015138228   26.350122215
   -2.764601535   96.677116085   15.552477349
   -2.638937829   97.945057422    4.825559496
   -2.513274123   98.068254352   -2.262976655
   -2.387610417   97.534073202   -5.704722031
   -2.261946711   96.738106046   -6.701186193
   -2.136283004   95.937961899   -5.762339416
   -2.010619298   95.330272335   -3.692011690
   -1.884955592   95.111377329    0.617366635
   -1.759291886   95.606834626    7.576367976
   -1.633628180   96.874148072   11.501381593
   -1.507964474   98.175026259    8.295138042
   -1.382300768   98.760718390    0.546728074
   -1.256637061   98.112943999  -11.464081269
   -1.130973355   95.840438107  -24.066300023
   -1.005309649   92.277878468  -31.259559228
   -0.879645943   88.190536817  -33.166632219
   -0.753982237   83.941826117  -34.443375075
   -0.628318531   79.445612202  -37.071583906
   -0.502654825   74.664004294  -37.662640545
   -0.376991118   70.232398595  -31.446530415
   -0.251327412   66.980240101  -19.606791828
   -0.125663706   65.276690991   -7.604895506
    0.000000000   65.009082183    3.438522587
    0.125663706   66.185882494   15.302357305
    0.251327412   68.858639429   26.731027755
    0.376991118   72.792310237   35.005053820
    0.502654825   77.556911441   39.753703442
    0.628318531   82.567995461   38.620791143
    0.753982237   87.032551635   31.554063911
    0.879645943   90.395303058   21.233533077
    1.005309649   92.239188994    7.419272111
    1.130973355   92.106403946   -9.764104717
    1.256637061   89.702883298  -28.369281614
    1.382300768   84.903535299  -47.708172164
    1.507964474   77.816151463  -63.470323890
    1.633628180   69.371491175  -68.459039537
    1.759291886   60.991166866  -63.446730369
    1.884955592   53.488636238  -55.186867987
    2.010619298   47.272548558  -42.187588288
    2.136283004   43.253614705  -20.031338555
    2.261946711   42.443280862    7.332946679
    2.387610417   44.992958731   32.149144982
    2.513274123   50.221792353   49.503525515
    2.638937829   57.069995902   57.880249333
    2.764601535   64.552275443   60.271519993
    2.890265241   72.115147787   58.899144907
    3.015928947   79.203583857   52.520423104
