#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  89
#! SET periodic_phi true
   -3.141592654   15.419875020  -48.027347503
   -3.070995066   12.230667679  -42.374988554
   -3.000397478    9.434753521  -36.847845015
   -2.929799890    7.029213096  -31.335977522
   -2.859202303    5.023748411  -25.472394987
   -2.788604715    3.447535238  -19.198103340
   -2.718007127    2.319996943  -12.829651572
   -2.647409540    1.631873461   -6.870695458
   -2.576811952    1.334355686   -1.859528739
   -2.506214364    1.344612868    1.803137706
   -2.435616776    1.566922072    4.176530491
   -2.365019189    1.918990892    5.535753156
   -2.294421601    2.340397732    6.183719799
   -2.223824013    2.784330745    6.151905165
   -2.153226425    3.202100514    5.406286177
   -2.082628838    3.546154156    4.140832888
   -2.012031250    3.789258270    2.530606158
   -1.941433662    3.903472262    0.438435747
   -1.870836075    3.840252628   -2.566169827
   -1.800238487    3.531260293   -6.424187542
   -1.729640899    2.950241537  -10.042419404
   -1.659043311    2.167694095  -11.899711907
   -1.588445724    1.340340829  -11.267039856
   -1.517848136    0.635756365   -8.631124592
   -1.447250548    0.163151892   -4.764938922
   -1.376652961    0.000000000    0.203080393
   -1.306055373    0.241084360    6.740633552
   -1.235457785    1.001441766   14.836237964
   -1.164860197    2.354407852   23.205998900
   -1.094262610    4.254927310   30.065234465
   -1.023665022    6.549285462   34.267868961
   -0.953067434    9.046389955   36.025692057
   -0.882469847   11.614655318   36.453496049
   -0.811872259   14.207803132   36.982411384
   -0.741274671   16.868608494   38.393630905
   -0.670677083   19.663988425   40.688989757
   -0.600079496   22.622763551   42.849516237
   -0.529481908   25.685300421   43.363528516
   -0.458884320   28.691563538   41.068706134
   -0.388286732   31.428544605   35.840157522
   -0.317689145   33.715422049   28.578036832
   -0.247091557   35.460692273   20.776848160
   -0.176493969   36.676444460   13.637851780
   -0.105896382   37.422198572    7.510533313
   -0.035298794   37.752256486    1.693240297
    0.035298794   37.651693204   -4.869878674
    0.105896382   37.044247874  -12.643876978
    0.176493969   35.855494909  -21.194830360
    0.247091557   34.070856268  -29.339603894
    0.317689145   31.754819306  -36.091256726
    0.388286732   29.023416618  -41.062413173
    0.458884320   26.006772194  -44.163910995
    0.529481908   22.845416558  -45.120106956
    0.600079496   19.697483157  -43.759595420
    0.670677083   16.718310964  -40.458824567
    0.741274671   14.019232737  -35.911177364
    0.811872259   11.668231243  -30.671114742
    0.882469847    9.721055288  -24.360158692
    0.953067434    8.275417943  -16.311360213
    1.023665022    7.468411454   -6.320717629
    1.094262610    7.424215436    5.065016257
    1.164860197    8.210298132   17.110613305
    1.235457785    9.849914512   29.236887789
    1.306055373   12.342750674   41.207539384
    1.376652961   15.668254704   52.716385910
    1.447250548   19.763169455   62.816348298
    1.517848136   24.480095070   69.986088365
    1.588445724   29.566182310   73.298316245
    1.659043311   34.746909616   72.680819399
    1.729640899   39.782577834   69.518387126
    1.800238487   44.549325372   65.221097827
    1.870836075   48.994215657   60.458012911
    1.941433662   53.068632599   54.506058996
    2.012031250   56.644262790   46.131025640
    2.082628838   59.517174330   34.542127476
    2.153226425   61.461477465   19.981274117
    2.223824013   62.300688898    3.454036537
    2.294421601   61.942234908  -13.729560714
    2.365019189   60.386555515  -30.240550601
    2.435616776   57.727249560  -44.718818344
    2.506214364   54.156597602  -55.818159131
    2.576811952   49.951348260  -62.724008405
    2.647409540   45.401840286  -65.615910846
    2.718007127   40.751227764  -65.871101934
    2.788604715   36.132890572  -64.919910875
    2.859202303   31.597873985  -63.510803230
    2.929799890   27.181921225  -61.432950947
    3.000397478   22.952921611  -58.149120533
    3.070995066   19.005524704  -53.505492667
