#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  89
#! SET periodic_phi true
   -3.141592654   15.560702928  -48.399308063
   -3.070995066   12.340689445  -42.830330912
   -3.000397478    9.517255892  -37.138057256
   -2.929799890    7.101463780  -31.327997966
   -2.859202303    5.106666683  -25.195715982
   -2.788604715    3.555256483  -18.802596917
   -2.718007127    2.454631562  -12.487835257
   -2.647409540    1.785491042   -6.680248051
   -2.576811952    1.496266093   -1.802162725
   -2.506214364    1.509021264    1.842282293
   -2.435616776    1.737252930    4.325202422
   -2.365019189    2.105579550    5.847351142
   -2.294421601    2.553073879    6.590476698
   -2.223824013    3.024403587    6.490376562
   -2.153226425    3.458499196    5.507036684
   -2.082628838    3.798367992    3.917532322
   -2.012031250    4.014815187    2.013071369
   -1.941433662    4.085219108   -0.262903781
   -1.870836075    3.969838108   -3.319717869
   -1.800238487    3.609024649   -7.122595598
   -1.729640899    2.982995313  -10.607083186
   -1.659043311    2.166872847  -12.278483572
   -1.588445724    1.320240661  -11.431835487
   -1.517848136    0.611413821   -8.590782616
   -1.447250548    0.147358455   -4.576030763
   -1.376652961    0.000000000    0.446255014
   -1.306055373    0.257080789    6.939418399
   -1.235457785    1.027938792   14.930433403
   -1.164860197    2.383721503   23.196567893
   -1.094262610    4.281018453   29.991674865
   -1.023665022    6.569222904   34.174289402
   -0.953067434    9.059833799   35.940556307
   -0.882469847   11.623071483   36.400972516
   -0.811872259   14.214625625   36.996070191
   -0.741274671   16.879656383   38.503813548
   -0.670677083   19.686386050   40.897393591
   -0.600079496   22.662199268   43.113737298
   -0.529481908   25.743088820   43.605849432
   -0.458884320   28.763071633   41.202413537
   -0.388286732   31.503592369   35.800407399
   -0.317689145   33.780674236   28.340687100
   -0.247091557   35.502739352   20.363504215
   -0.176493969   36.684517481   13.098419445
   -0.105896382   37.389199154    6.896347995
   -0.035298794   37.674386047    1.041751329
    0.035298794   37.527589458   -5.520788722
    0.105896382   36.875867116  -13.235211646
    0.176493969   35.650013504  -21.635220745
    0.247091557   33.842762527  -29.519752100
    0.317689145   31.526166971  -35.914545963
    0.388286732   28.821303529  -40.484384551
    0.458884320   25.858524242  -43.230089220
    0.529481908   22.771640084  -43.975427888
    0.600079496   19.705790735  -42.614866169
    0.670677083   16.801160333  -39.521537444
    0.741274671   14.156929635  -35.306023348
    0.811872259   11.836229878  -30.410461553
    0.882469847    9.896913431  -24.385481286
    0.953067434    8.441471741  -16.554617020
    1.023665022    7.610856160   -6.741306326
    1.094262610    7.531697119    4.503376680
    1.164860197    8.275207280   16.483094084
    1.235457785    9.871640740   28.660767966
    1.306055373   12.328745100   40.782468744
    1.376652961   15.630299821   52.456254004
    1.447250548   19.710414090   62.639998553
    1.517848136   24.414659274   69.790570287
    1.588445724   29.484980956   73.054015505
    1.659043311   34.649219787   72.483011525
    1.729640899   39.677482418   69.537799420
    1.800238487   44.457455817   65.590073688
    1.870836075   48.941355258   61.182736781
    1.941433662   53.075596103   55.445397887
    2.012031250   56.718332505   47.051245640
    2.082628838   59.648466596   35.207178566
    2.153226425   61.625304461   20.215561503
    2.223824013   62.463191667    3.178009228
    2.294421601   62.067952990  -14.476452554
    2.365019189   60.447402681  -31.294438375
    2.435616776   57.710463982  -45.814544208
    2.506214364   54.069623789  -56.665454722
    2.576811952   49.820258725  -63.099021152
    2.647409540   45.264073570  -65.427814159
    2.718007127   40.645274869  -65.179815908
    2.788604715   36.088337227  -63.911958902
    2.859202303   31.627885084  -62.450037204
    2.929799890   27.280430545  -60.595089556
    3.000397478   23.096594728  -57.729402449
    3.070995066   19.162256247  -53.547581264
