LAMMPS (15 Sep 2022)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
# 3d WCA system, random initial configuration

#variable density equal 0.6
variable initial_temperature equal 3.0
variable final_temperature equal 0.1
variable dt equal 0.005
variable tau equal 100*${dt}
variable tau equal 100*0.005
variable thermo_time equal 50000*${dt}
variable thermo_time equal 50000*0.005
variable equil_steps equal 50000
variable run_steps equal 100000

units           lj
atom_style      atomic
dimension       3                # 修改1：将维度改为3

lattice         fcc ${density}   # 修改2：将晶格类型改为 fcc
lattice         fcc 1.5   
Lattice spacing in x,y,z = 1.3867225 1.3867225 1.3867225
region          box block 0 8 0 8 0 8    # 修改3：调整区域大小为 8x8x8

# number of atom types
create_box      1 box
Created orthogonal box = (0 0 0) to (11.09378 11.09378 11.09378)
  1 by 1 by 1 MPI processor grid
create_atoms    1 box
Created 2048 atoms
  using lattice units in orthogonal box = (0 0 0) to (11.09378 11.09378 11.09378)
  create_atoms CPU = 0.000 seconds
mass 1 1.0

velocity all create ${initial_temperature} 12345
velocity all create 3 12345

pair_style      lj/cut 1.0
#type_1 type_2 epsilon sigma cutoff
pair_coeff      1 1 10.0 0.89089871814 1.0
pair_modify shift yes

timestep ${dt}
timestep 0.005
thermo ${thermo_time}
thermo 250

fix 1 all nvt temp ${initial_temperature} ${initial_temperature} ${tau}
fix 1 all nvt temp 3 ${initial_temperature} ${tau}
fix 1 all nvt temp 3 3 ${tau}
fix 1 all nvt temp 3 3 0.5
run ${equil_steps}
run 50000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.3
  ghost atom cutoff = 1.3
  binsize = 0.65, bins = 18 18 18
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.156 | 3.156 | 3.156 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     13000   2.9446616      5.4878546      0              9.9026903      109.88694    
     13250   3.0661205      5.5620855      0              10.15902       111.17335    
     13500   2.8997961      5.4763554      0              9.8239257      109.73049    
     13750   3.0025024      5.6212002      0              10.122755      111.67758    
     14000   3.0264655      5.3087178      0              9.8461994      108.03442    
     14250   3.001688       5.4870357      0              9.9873693      109.98614    
     14500   2.9959491      5.5870338      0              10.078763      111.26663    
     14750   2.8935405      5.5169481      0              9.8551395      110.31295    
     15000   3.0242175      5.5959043      0              10.130016      111.21153    
     15250   2.9874076      5.4848784      0              9.9638017      109.84499    
     15500   2.8872391      5.4746632      0              9.8034072      109.96123    
     15750   3.026284       5.5895457      0              10.126755      111.09479    
     16000   2.9064341      5.4791531      0              9.8366755      109.96215    
     16250   3.0121945      5.4724775      0              9.988563       110.00051    
     16500   3.0221026      5.5763541      0              10.107295      110.76559    
     16750   2.9505558      5.4591736      0              9.8828463      109.4731     
     17000   3.0824097      5.5398561      0              10.161213      110.85544    
     17250   3.0149445      5.4753774      0              9.9955859      110.06548    
     17500   3.0270478      5.4782901      0              10.016645      109.99487    
     17750   2.9769592      5.5675155      0              10.030774      110.96439    
     18000   2.9398894      5.6037937      0              10.011475      111.09982    
     18250   3.0329301      5.527658       0              10.074832      110.88061    
     18500   3.0286137      5.4469666      0              9.987669       109.43192    
     18750   2.9933755      5.5313504      0              10.019221      110.40792    
     19000   3.0164069      5.5341083      0              10.056509      110.45648    
     19250   3.0539663      5.3693894      0              9.948102       108.49113    
     19500   3.0146926      5.6364309      0              10.156262      111.63367    
     19750   2.9544577      5.5414043      0              9.9709269      110.3275     
     20000   3.0731099      5.7025932      0              10.310007      112.55759    
     20250   2.9818303      5.6240272      0              10.094589      111.33939    
     20500   2.9682644      5.4739657      0              9.9241883      109.72427    
     20750   3.0902585      5.5749957      0              10.20812       111.27687    
     21000   3.0011622      5.4521674      0              9.9517126      109.72163    
     21250   3.0255448      5.5498743      0              10.085976      110.76538    
     21500   3.0848116      5.6339035      0              10.258861      111.90741    
     21750   3.0683316      5.3582027      0              9.9584528      108.7857     
     22000   3.0947218      5.5768852      0              10.216701      111.16742    
     22250   2.9729784      5.4717459      0              9.929036       109.82531    
     22500   3.025509       5.5887132      0              10.124761      111.05656    
     22750   2.9820728      5.4419608      0              9.9128859      109.68447    
     23000   3.072075       5.4720839      0              10.077946      110.05559    
     23250   3.0223766      5.5115934      0              10.042945      110.37461    
     23500   3.0538403      5.4135283      0              9.992052       109.38194    
     23750   3.0581133      5.5403408      0              10.125271      110.89318    
     24000   2.8933824      5.5203163      0              9.8582707      110.29089    
     24250   3.0145428      5.6099385      0              10.129545      111.36493    
     24500   2.9696618      5.4993046      0              9.9516223      110.3556     
     24750   2.9737501      5.609653       0              10.0681        111.20967    
     25000   2.9810237      5.5624095      0              10.031762      110.61615    
     25250   2.9359997      5.5689136      0              9.9707628      111.04602    
     25500   3.0042932      5.5762568      0              10.080496      111.13411    
     25750   2.9011074      5.5066276      0              9.856164       110.1511     
     26000   2.9976429      5.6356458      0              10.129915      111.64168    
     26250   2.8829955      5.5120047      0              9.8343864      110.09694    
     26500   2.9897587      5.3948428      0              9.877291       109.16994    
     26750   3.0678116      5.5400264      0              10.139497      110.76244    
     27000   2.9548132      5.4685773      0              9.898633       109.98102    
     27250   2.9937066      5.5686667      0              10.057034      111.09892    
     27500   2.9773618      5.5573699      0              10.021232      110.78297    
     27750   3.0049149      5.3728888      0              9.8780603      108.83768    
     28000   3.0689073      5.5657355      0              10.166849      110.973      
     28250   2.8783032      5.5776609      0              9.8930075      110.9017     
     28500   3.0084929      5.5427177      0              10.053254      110.92513    
     28750   3.0409807      5.5173667      0              10.076611      110.69972    
     29000   2.9617127      5.4954465      0              9.9358463      109.86443    
     29250   3.0051212      5.6192047      0              10.124685      111.55592    
     29500   2.9320259      5.5936454      0              9.9895367      111.11689    
     29750   2.9872945      5.7934755      0              10.272229      113.6341     
     30000   3.0595041      5.4270417      0              10.014057      109.26741    
     30250   3.0714003      5.417146       0              10.021997      109.13903    
     30500   3.1128342      5.4814547      0              10.148426      109.8842     
     30750   2.9844939      5.5251483      0              9.9997032      110.20124    
     31000   3.0470103      5.615633       0              10.183917      111.5889     
     31250   2.931085       5.5600342      0              9.9545149      110.54877    
     31500   3.0245566      5.5366431      0              10.071263      110.71465    
     31750   3.0634632      5.6293313      0              10.222282      111.68199    
     32000   2.9224637      5.5355156      0              9.9170706      110.69613    
     32250   3.1426942      5.4690179      0              10.180757      110.00825    
     32500   2.9462579      5.4537518      0              9.8709807      109.46539    
     32750   2.993709       5.6293379      0              10.117709      111.626      
     33000   2.9593046      5.4380879      0              9.8748773      109.52013    
     33250   3.0050452      5.5217557      0              10.027123      110.57695    
     33500   3.020637       5.5063026      0              10.035046      110.22085    
     33750   2.9129952      5.4498778      0              9.8172371      109.14801    
     34000   3.0253457      5.5082751      0              10.044078      110.43832    
     34250   2.9658043      5.567367       0              10.013901      110.67757    
     34500   2.9638519      5.4653671      0              9.9089742      109.75284    
     34750   2.9997683      5.5501216      0              10.047577      110.68577    
     35000   3.008867       5.4352419      0              9.9463386      109.28026    
     35250   3.023304       5.4979201      0              10.030662      110.32853    
     35500   2.9604397      5.628989       0              10.06748       111.66158    
     35750   2.9306865      5.5580527      0              9.951936       110.59427    
     36000   3.0246937      5.5694546      0              10.10428       110.82576    
     36250   3.0241566      5.4722102      0              10.00623       109.80036    
     36500   3.011188       5.4860735      0              10.00065       109.92437    
     36750   3.0333316      5.5689868      0              10.116763      110.6661     
     37000   2.9698896      5.4903261      0              9.9429853      109.90047    
     37250   3.0534588      5.6388669      0              10.216819      111.37466    
     37500   2.9667863      5.4885142      0              9.9365207      109.91462    
     37750   3.0057912      5.604103       0              10.110588      111.31742    
     38000   3.1546375      5.5430656      0              10.272711      110.86653    
     38250   2.9883676      5.4816153      0              9.9619779      109.87784    
     38500   3.0748118      5.5170861      0              10.127052      110.84058    
     38750   3.0101246      5.5405679      0              10.05355       110.63141    
     39000   2.9810644      5.5449709      0              10.014384      110.61693    
     39250   3.068617       5.6531312      0              10.253809      111.67896    
     39500   3.0060088      5.4420148      0              9.9488263      109.57677    
     39750   3.015649       5.632615       0              10.15388       111.59039    
     40000   2.9950645      5.5308914      0              10.021295      110.50137    
     40250   2.928179       5.6229715      0              10.013095      111.54978    
     40500   3.117025       5.4456636      0              10.118918      109.77683    
     40750   2.9274449      5.5712343      0              9.9602575      110.7834     
     41000   3.0110045      5.5979776      0              10.112279      111.36087    
     41250   2.9724417      5.3948775      0              9.851363       108.95148    
     41500   3.0061036      5.606199       0              10.113153      111.55938    
     41750   2.9601379      5.3698604      0              9.8078991      108.72034    
     42000   3.0249546      5.4844672      0              10.019684      109.93948    
     42250   2.9811616      5.5719655      0              10.041524      110.86998    
     42500   3.0104671      5.3490028      0              9.8624985      108.44619    
     42750   2.9735337      5.6496246      0              10.107747      111.90268    
     43000   2.8939324      5.5263621      0              9.865141       110.41033    
     43250   2.9569378      5.4521738      0              9.8854148      109.62139    
     43500   3.0385559      5.5492121      0              10.10482       111.00515    
     43750   2.9449039      5.4579663      0              9.8731652      109.40975    
     44000   3.0658068      5.5009029      0              10.097368      110.27791    
     44250   3.0088422      5.4751825      0              9.9862421      109.89806    
     44500   3.0289273      5.3942612      0              9.9354336      109.13666    
     44750   3.0143401      5.6037626      0              10.123065      111.26561    
     45000   2.9335541      5.5243329      0              9.9225155      110.63313    
     45250   2.9773127      5.6014442      0              10.065233      111.04742    
     45500   2.9639342      5.4950935      0              9.9388238      109.88757    
     45750   2.9940035      5.5681654      0              10.056978      110.90088    
     46000   3.0836114      5.432705       0              10.055864      109.38081    
     46250   3.0218506      5.4775297      0              10.008092      110.03036    
     46500   3.0781961      5.5535649      0              10.168604      110.86053    
     46750   2.9161389      5.5915544      0              9.963627       110.96885    
     47000   3.0341633      5.5157189      0              10.064742      110.45037    
     47250   3.0577445      5.6131977      0              10.197575      111.59029    
     47500   3.0409063      5.3529268      0              9.912059       108.84137    
     47750   3.0693701      5.5635277      0              10.165335      111.02409    
     48000   2.9087745      5.5013152      0              9.8623465      109.76115    
     48250   3.0367207      5.5576653      0              10.110522      111.09189    
     48500   2.8689614      5.4837771      0              9.7851179      109.90888    
     48750   2.9784533      5.5821598      0              10.047658      110.96999    
     49000   3.0708159      5.3827931      0              9.9867677      108.82258    
     49250   2.9682437      5.4669799      0              9.9171715      109.54348    
     49500   3.0172218      5.5366712      0              10.060294      110.54656    
     49750   3.0241247      5.3653705      0              9.8993426      108.64662    
     50000   3.0253535      5.5657944      0              10.101609      110.92105    
Loop time of 17.5661 on 1 procs for 50000 steps with 2048 atoms

Performance: 1229640.113 tau/day, 2846.389 timesteps/s, 5.829 Matom-step/s
99.7% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 8.1771     | 8.1771     | 8.1771     |   0.0 | 46.55
Neigh   | 7.0824     | 7.0824     | 7.0824     |   0.0 | 40.32
Comm    | 0.64224    | 0.64224    | 0.64224    |   0.0 |  3.66
Output  | 0.0077171  | 0.0077171  | 0.0077171  |   0.0 |  0.04
Modify  | 1.2572     | 1.2572     | 1.2572     |   0.0 |  7.16
Other   |            | 0.3995     |            |       |  2.27

Nlocal:           2048 ave        2048 max        2048 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           1392 ave        1392 max        1392 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:          12558 ave       12558 max       12558 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 12558
Ave neighs/atom = 6.1318359
Neighbor list builds = 10345
Dangerous builds = 0

unfix 1
dump           1 all atom ${run_steps} 3dWCA_T${final_temperature}_d${density}_N${run_steps}.lammpstrj   # 修改4：将文件名前缀改为3d
dump           1 all atom 100000 3dWCA_T${final_temperature}_d${density}_N${run_steps}.lammpstrj   
dump           1 all atom 100000 3dWCA_T0.1_d${density}_N${run_steps}.lammpstrj   
dump           1 all atom 100000 3dWCA_T0.1_d1.5_N${run_steps}.lammpstrj   
dump           1 all atom 100000 3dWCA_T0.1_d1.5_N100000.lammpstrj   
dump           2 all dcd ${thermo_time} 3dWCA_T${final_temperature}_d${density}_N${run_steps}.dcd        # 修改4：将文件名前缀改为3d
dump           2 all dcd 250 3dWCA_T${final_temperature}_d${density}_N${run_steps}.dcd        
dump           2 all dcd 250 3dWCA_T0.1_d${density}_N${run_steps}.dcd        
dump           2 all dcd 250 3dWCA_T0.1_d1.5_N${run_steps}.dcd        
dump           2 all dcd 250 3dWCA_T0.1_d1.5_N100000.dcd        
fix 1 all nvt temp ${initial_temperature} ${final_temperature} ${tau}
fix 1 all nvt temp 3 ${final_temperature} ${tau}
fix 1 all nvt temp 3 0.1 ${tau}
fix 1 all nvt temp 3 0.1 0.5

run ${run_steps}
run 100000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Per MPI rank memory allocation (min/avg/max) = 3.296 | 3.296 | 3.296 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     50000   3.0253535      5.5657944      0              10.101609      110.92105    
     50250   2.8846415      5.484479       0              9.8093284      109.61542    
     50500   2.9616093      5.5065448      0              9.9467896      110.07669    
     50750   3.1077939      5.3679028      0              10.027317      108.73389    
     51000   2.9043965      5.4227892      0              9.7772568      109.28941    
     51250   2.9895429      5.5775741      0              10.059699      111.04888    
     51500   2.9744006      5.3929543      0              9.8523766      108.8792     
     51750   3.0804558      5.4317512      0              10.050179      109.37301    
     52000   2.964273       5.4305073      0              9.8747457      109.37712    
     52250   2.9335084      5.407335       0              9.8054491      108.74037    
     52500   3.0291406      5.4756074      0              10.0171        110.14215    
     52750   2.8589427      5.4739537      0              9.7602737      109.50312    
     53000   2.9482878      5.5032049      0              9.9234772      109.85408    
     53250   2.9293884      5.3171208      0              9.7090579      108.08547    
     53500   2.9513738      5.3390965      0              9.7639955      108.59977    
     53750   2.9525351      5.4127886      0              9.8394288      109.02688    
     54000   2.8741182      5.3280908      0              9.6371629      107.86312    
     54250   2.9678236      5.4053485      0              9.8549101      109.04568    
     54500   2.8488155      5.2724244      0              9.5435611      107.62506    
     54750   2.9360274      5.3801345      0              9.7820252      108.95409    
     55000   2.7187755      5.4372611      0              9.513433       108.93236    
     55250   2.8306173      5.4237487      0              9.6676014      109.0377     
     55500   2.8430024      5.1916461      0              9.4540674      106.31322    
     55750   2.8706992      5.2886493      0              9.5925955      107.45853    
     56000   2.8363295      5.1518077      0              9.4042246      105.93895    
     56250   2.8207135      5.2989827      0              9.527987       107.49729    
     56500   2.8005624      5.2215922      0              9.4203846      106.82633    
     56750   2.7852437      5.2414768      0              9.4173023      106.92851    
     57000   2.858923       5.1919111      0              9.4782016      106.50878    
     57250   2.717392       5.2178011      0              9.2918988      106.7791     
     57500   2.7934763      5.2717075      0              9.459876       107.18518    
     57750   2.7424302      5.0375183      0              9.149155       104.67931    
     58000   2.7907795      5.2087846      0              9.3929098      106.47697    
     58250   2.6628254      5.1953415      0              9.1876294      106.11605    
     58500   2.6945087      5.2298456      0              9.2696351      106.51913    
     58750   2.8109401      5.101067       0              9.3154183      105.3114     
     59000   2.7006407      5.0263805      0              9.0753635      104.42178    
     59250   2.760695       5.1364537      0              9.2754741      105.65539    
     59500   2.7305063      4.97085        0              9.0646096      103.72785    
     59750   2.6591517      5.2280882      0              9.2148681      106.85673    
     60000   2.6782311      5.1527498      0              9.1681348      105.61467    
     60250   2.6575249      4.9904727      0              8.9748136      103.84728    
     60500   2.7740485      5.0891019      0              9.2481429      105.58157    
     60750   2.5715308      5.1547358      0              9.0101486      105.63617    
     61000   2.6954872      5.0572118      0              9.0984683      104.6947     
     61250   2.6972433      5.0125149      0              9.0564044      104.30326    
     61500   2.7595698      4.8482117      0              8.9855452      102.46542    
     61750   2.6689806      5.1028269      0              9.104343       105.14691    
     62000   2.6331604      5.0474655      0              8.9952775      104.49419    
     62250   2.6713171      4.9932168      0              8.9982359      103.73874    
     62500   2.6420546      5.0079937      0              8.9691405      104.43613    
     62750   2.6444572      4.979962       0              8.944711       103.3775     
     63000   2.5934551      4.9127091      0              8.8009922      102.77561    
     63250   2.7092542      4.9742317      0              9.0361288      103.47666    
     63500   2.5610735      4.9862478      0              8.8259823      103.49544    
     63750   2.649111       4.9184027      0              8.8901289      103.08596    
     64000   2.6084866      5.0267153      0              8.9375348      104.10385    
     64250   2.5246674      4.9534135      0              8.7385654      103.15805    
     64500   2.6206044      5.0598544      0              8.9888416      104.37359    
     64750   2.5552447      4.9674428      0              8.7984383      103.42937    
     65000   2.5775272      4.807593       0              8.6719959      101.7682     
     65250   2.6483552      4.9053908      0              8.8759839      102.98396    
     65500   2.516911       4.9191421      0              8.6926651      103.18693    
     65750   2.5482926      4.8842309      0              8.7048034      102.37158    
     66000   2.4909298      4.90508        0              8.6396504      102.53775    
     66250   2.4857929      4.8434054      0              8.5702741      102.2176     
     66500   2.5386467      4.9402554      0              8.7463661      103.32442    
     66750   2.4262082      4.927598       0              8.5651332      102.51014    
     67000   2.534618       4.8890728      0              8.6891434      102.50926    
     67250   2.530118       4.7211147      0              8.5144386      100.57288    
     67500   2.4975649      4.8222759      0              8.566794       101.91007    
     67750   2.4712952      4.8735048      0              8.5786376      102.29464    
     68000   2.4387618      4.8338573      0              8.4902137      101.73704    
     68250   2.4748925      4.8213916      0              8.5319177      101.55116    
     68500   2.4159958      4.7004791      0              8.3227032      100.15696    
     68750   2.4789216      4.8548388      0              8.5714056      102.17484    
     69000   2.3795842      4.7982288      0              8.3658622      101.23077    
     69250   2.4735048      4.8505689      0              8.5590145      101.94244    
     69500   2.4046488      4.8100102      0              8.4152221      101.42677    
     69750   2.3935509      4.7125408      0              8.3011139      100.43237    
     70000   2.4501751      4.6826219      0              8.3560899      100.13795    
     70250   2.4343585      4.658248       0              8.3080028      99.881058    
     70500   2.370872       4.6973576      0              8.2519292      100.27282    
     70750   2.4734099      4.7973399      0              8.5056432      101.12037    
     71000   2.3619283      4.7479182      0              8.2890808      100.61318    
     71250   2.3306699      4.6542937      0              8.1485915      99.65205     
     71500   2.3932364      4.7792523      0              8.3673541      100.74926    
     71750   2.4039241      4.5445135      0              8.1486391      98.607521    
     72000   2.3838248      4.6282463      0              8.2022376      99.268539    
     72250   2.3613879      4.6131575      0              8.1535098      99.101779    
     72500   2.336004       4.5760722      0              8.0783673      98.637482    
     72750   2.3863249      4.6810156      0              8.2587552      100.0276     
     73000   2.2904195      4.6037586      0              8.0377103      98.661714    
     73250   2.3191702      4.5973493      0              8.074406       98.977582    
     73500   2.322888       4.6113935      0              8.0940241      98.999075    
     73750   2.3112845      4.5226959      0              7.9879298      97.967746    
     74000   2.2811843      4.5164603      0              7.936566       97.833418    
     74250   2.33859        4.5584364      0              8.0646086      98.410873    
     74500   2.2127459      4.5366994      0              7.8541976      98.194567    
     74750   2.277849       4.5779082      0              7.9930132      98.502419    
     75000   2.3559634      4.6238797      0              8.1560993      99.18921     
     75250   2.2992324      4.3877932      0              7.8349578      96.430102    
     75500   2.260396       4.4917517      0              7.8806902      97.510998    
     75750   2.2518732      4.5003313      0              7.8764918      97.381469    
     76000   2.218042       4.4798496      0              7.8052881      97.224514    
     76250   2.310679       4.429632       0              7.8939581      96.918231    
     76500   2.2176015      4.3534249      0              7.6782029      95.590075    
     76750   2.2648313      4.5191584      0              7.9147466      97.952706    
     77000   2.2093348      4.4593569      0              7.7717409      96.682486    
     77250   2.2306437      4.2869694      0              7.6313011      94.889762    
     77500   2.219916       4.4841808      0              7.8124289      97.190977    
     77750   2.1096049      4.4513566      0              7.6142187      96.693729    
     78000   2.1681361      4.4426517      0              7.6932679      97.045211    
     78250   2.1962964      4.3279537      0              7.6207897      95.406426    
     78500   2.1851962      4.3013864      0              7.5775803      94.908513    
     78750   2.215318       4.353178       0              7.6745325      95.587354    
     79000   2.1789953      4.2681802      0              7.5350773      94.840897    
     79250   2.2253319      4.273088       0              7.6094559      94.729791    
     79500   2.1167024      4.269383       0              7.4428863      94.585919    
     79750   2.1613328      4.3593172      0              7.5997334      95.724288    
     80000   2.1156024      4.2539777      0              7.4258318      94.406043    
     80250   2.1542992      4.2389437      0              7.4688147      94.224042    
     80500   2.0576209      4.3525773      0              7.4375016      95.433091    
     80750   2.1041071      4.2516473      0              7.4062668      94.336674    
     81000   2.0840429      4.3056225      0              7.4301605      95.137211    
     81250   2.1154673      4.1366102      0              7.3082618      92.961015    
     81500   2.1589813      4.205685       0              7.4425757      93.881136    
     81750   2.0789682      4.1210083      0              7.2379379      92.75908     
     82000   2.1292259      4.1958623      0              7.3881417      93.641873    
     82250   2.0204787      4.1650338      0              7.1942719      93.187654    
     82500   2.0901269      4.204366       0              7.3380255      93.748991    
     82750   2.0384162      4.0747684      0              7.1308997      92.187358    
     83000   2.1158943      4.131103       0              7.3033947      93.025968    
     83250   2.0781861      4.0716405      0              7.1873975      92.175857    
     83500   1.9960295      4.1733738      0              7.1659562      93.284738    
     83750   1.983578       4.104222       0              7.0781362      92.658479    
     84000   2.0335202      4.1337911      0              7.182582       93.063169    
     84250   1.9893744      4.1000593      0              7.0826638      92.337296    
     84500   2.0615153      3.9966372      0              7.0874002      91.458719    
     84750   1.9940625      4.1505679      0              7.1402012      93.384604    
     85000   2.0156488      3.9413505      0              6.9633474      90.589085    
     85250   2.0589531      4.0845289      0              7.1714505      92.312004    
     85500   2.0377397      3.9623153      0              7.0174323      90.784563    
     85750   1.9640015      3.9734205      0              6.9179844      90.92398     
     86000   1.9729609      4.1239525      0              7.0819489      92.845256    
     86250   1.9638765      3.9689353      0              6.9133116      90.871987    
     86500   1.9097813      4.0713999      0              6.9346731      91.976664    
     86750   1.915389       4.0041348      0              6.8758155      90.948594    
     87000   1.95688        3.9023937      0              6.8362805      89.993396    
     87250   1.9514377      3.9757903      0              6.9015176      90.730214    
     87500   1.9431971      3.8858701      0              6.7992426      89.743345    
     87750   1.9660819      3.9845394      0              6.9322223      91.001354    
     88000   1.9004178      3.9121936      0              6.7614284      90.205662    
     88250   1.913662       3.8981391      0              6.7672305      89.928268    
     88500   1.9356523      3.9324932      0              6.8345539      90.343266    
     88750   1.8838858      3.8641052      0              6.6885541      89.437411    
     89000   1.8923579      3.9744861      0              6.8116369      90.65795     
