   3.9470833135   -0.4425699377    1.6467034066
   5.2815409673    1.4426753976   -0.1719499414
   4.6150192816    2.1950228547   -0.1719499414
   3.9470833135   -0.4425699377   -1.9906032893
   2.2402734895   -0.3760328863    1.9348211449
   1.7152734895    0.5332937877   -1.9838322030
   2.2402734895   -0.3760328863   -2.2651788551
   2.1866347925   -1.7005525428    1.8358711997
   3.2366347925   -1.7005525428    1.5545245477
   2.7116347925   -2.6098792168    1.5545245477
   3.2366347925   -1.7005525428   -2.0827821482
   2.7116347925   -2.6098792168   -2.0827821482
   2.1866347925   -1.7005525428   -2.3641288003
   0.9733282318   -2.1934881565    1.8713332413
   0.4483282318   -3.1028148305    1.5899865892
   1.4983282318   -3.1028148305    1.5899865892
   0.7145068748   -3.9936302357    0.8213332413
   1.7288241360   -3.8477934303    0.8213332413
   0.2286579691   -4.1570222661   -0.2286667587
   1.2264552604   -4.2781767921   -0.2286667587
   2.1662642000   -3.9217542749   -0.2286667587
   0.7145068748   -3.9936302357   -1.2786667587
   1.7288241360   -3.8477934303   -1.2786667587
  -0.0766717682   -2.1934881565   -2.0473201067
   0.4483282318   -3.1028148305   -2.0473201067
   1.4983282318   -3.1028148305   -2.0473201067
   0.9733282318   -2.1934881565   -2.3286667587
   0.1900453810   -1.1069355422    2.0029246019
   1.2400453810   -1.1069355422    1.7215779498
  -0.3349546190   -0.1976088683    1.7215779498
  -0.3349546190   -2.0162622162    1.7215779498
  -0.3349546190   -0.1976088683   -1.9157287461
  -0.3349546190   -2.0162622162   -1.9157287461
   0.1900453810   -1.1069355422   -2.1970753981
   0.9236313256    0.0337617980    2.0459156436
  -0.1263686744    0.0337617980    1.7645689915
   1.4486313256   -0.8755648759    1.7645689915
   1.4486313256    0.9430884720   -1.8727377044
  -0.1263686744    0.0337617980   -1.8727377044
   0.9236313256    0.0337617980   -2.1540843564
   0.3420748831    1.3357807320    2.1822340754
   1.3920748831    1.3357807320    1.9008874234
  -0.1829251169    2.2451074060    1.9008874234
  -0.1829251169    0.4264540580    1.9008874234
   1.3920748831    1.3357807320   -1.7364192725
  -0.1829251169    2.2451074060   -1.7364192725
   0.3420748831    1.3357807320   -2.0177659246
   0.9460821676    2.3739054506    2.0859224437
   1.9260821676    2.3739054506    1.8233322351
   1.4360821676    3.2226103463    1.8233322351
   0.4560821676    3.2226103463    1.8233322351
   2.3193155353    3.3716178931    1.1059224437
   1.4706106395    3.9882380936    1.1059224437
   0.4215536956    3.9882380936    1.1059224437
   2.6434919590    3.3539054506    0.1259224437
   1.9260821676    4.0713152420    0.1259224437
   0.9460821676    4.3339054506    0.1259224437
   2.3193155353    3.3716178931   -0.8540775563
   1.4706106395    3.9882380936   -0.8540775563
   0.4215536956    3.9882380936   -0.8540775563
   1.9260821676    2.3739054506   -1.5714873477
   1.4360821676    3.2226103463   -1.5714873477
   0.4560821676    3.2226103463   -1.5714873477
   0.9460821676    2.3739054506   -1.8340775563
  -1.0492533288    1.2704809843    2.2614832750
  -0.5242533288    2.1798076583    1.9801366230
  -0.5242533288    0.3611543103    1.9801366230
  -0.5242533288    2.1798076583   -1.6571700729
  -2.0992533288    1.2704809843   -1.6571700729
  -0.5242533288    0.3611543103   -1.6571700729
  -1.0492533288    1.2704809843   -1.9385167250
  -1.8232612236    0.1149645413    2.2197124536
  -0.7732612236    0.1149645413    1.9383658016
  -2.3482612236   -0.7943621327    1.9383658016
  -0.7732612236    0.1149645413   -1.6989408943
  -2.3482612236    1.0242912152   -1.6989408943
  -1.8232612236    0.1149645413   -1.9802875464
  -3.0178699144    0.1732698868    2.1572153424
  -3.5078699144    1.0219747825    1.8946251338
  -3.9978699144    0.1732698868    1.8946251338
  -3.5078699144   -0.6754350089    1.8946251338
  -4.3911032821    1.1709823293    1.1772153424
  -4.7152797058    0.1732698868    1.1772153424
  -4.3911032821   -0.8244425557    1.1772153424
  -3.9978699144    1.8706796782    0.1972153424
  -4.7152797058    1.1532698868    0.1972153424
  -4.9778699144    0.1732698868    0.1972153424
  -4.7152797058   -0.8067301132    0.1972153424
  -3.9978699144   -1.5241399046    0.1972153424
  -4.3911032821    1.1709823293   -0.7827846576
  -4.7152797058    0.1732698868   -0.7827846576
  -4.3911032821   -0.8244425557   -0.7827846576
  -3.5078699144    1.0219747825   -1.5001944491
  -3.9978699144    0.1732698868   -1.5001944491
  -3.5078699144   -0.6754350089   -1.5001944491
  -3.0178699144    0.1732698868   -1.7627846576
  -1.1763331001   -1.0877556954    2.0874062302
  -0.6513331001   -1.9970823693    1.8060595782
  -0.6513331001   -0.1784290214   -1.8312471177
  -0.6513331001   -1.9970823693   -1.8312471177
  -1.1763331001   -1.0877556954   -2.1125937698
  -0.9293319821   -2.3043280307    1.7619216384
  -2.2381533392   -4.1044701098    0.9932682905
  -4.0183097987   -2.8068909257   -0.0567317095
  -3.5512045533   -3.6968856130   -0.0567317095
  -2.7240022449   -4.2678621403   -0.0567317095
  -0.9293319821   -2.3043280307   -1.8753850575
  -1.4543319821   -3.2136547046   -1.8753850575
  -0.7508256372    2.5189152193    2.1221659130
  -1.2758256372    3.4282418933    2.1221659130
  -2.0596469943    4.3190572984    1.3535125650
  -2.5454959000    4.4824493289    0.3035125650
  -3.3726982083    3.9114728016    0.3035125650
  -3.8398034538    2.0163523243    0.3035125650
  -2.0596469943    4.3190572984   -0.7464874350
  -0.7508256372    2.5189152193   -1.5151407829
  -1.2758256372    3.4282418933   -1.5151407829
   5.2796512527   -0.1667951572    1.0850917903
   4.5973198906   -1.1059437078    1.0850917903
   5.8899469762   -0.1667951572    0.2450917903
   5.5161386487    0.8602347820    0.2450917903
   4.5696227368   -1.7402963130    0.2450917903
   5.5161386487   -1.1938250965    0.2450917903
   5.8899469762   -0.1667951572   -0.7932053108
   5.5161386487    0.8602347820   -0.7932053108
   5.5161386487   -1.1938250965   -0.7932053108
   5.2796512527   -0.1667951572   -1.6332053108
   4.5973198906   -1.1059437078   -1.6332053108
   4.6027982861    2.1884528164   -0.4789551475
   3.6562823742    2.7349240329   -0.4789551475
   4.9766066137    1.1614228771   -1.5172522486
   4.6027982861    2.1884528164   -1.5172522486
   3.6562823742    2.7349240329   -1.5172522486
   2.5799441926    2.5451365711   -1.5172522486
   1.8774143386    1.7078940936   -1.5172522486
   4.3663108902    1.1614228771   -2.3572522486
   3.6839795281    2.1005714277   -2.3572522486
   2.5799441926    1.7418486019   -2.3572522486
   2.5799441926    0.5809971524   -2.3572522486
   3.6839795281    0.2222743266   -2.3572522486
   3.3788316663    1.1614228771   -2.6781036980
   3.4854129737    1.0261388070    2.4300320740
   4.4728921976    1.0261388070    2.1091806245
   3.7905608355    1.9652873576    2.1091806245
   2.6865255001    1.6065645318    2.1091806245
   2.6865255001    0.4457130823    2.1091806245
   3.7905608355    0.0869902565    2.1091806245
   5.0831879211    1.0261388070    1.2691806245
   4.7093795935    2.0531687463    1.2691806245
   3.7628636817    2.5996399628    1.2691806245
   2.6865255001    2.4098525010    1.2691806245
   3.7628636817    2.5996399628    0.2308835234
   4.0592103505   -2.2960374801    0.9951579193
   3.3768789884   -3.2351860306    0.9951579193
   4.6695060740   -2.2960374801    0.1551579193
   3.3491818346   -3.8695386358    0.1551579193
   4.2956977464   -3.3230674193    0.1551579193
   4.6695060740   -2.2960374801   -0.8831391818
   3.3491818346   -3.8695386358   -0.8831391818
   4.2956977464   -3.3230674193   -0.8831391818
   4.0592103505   -2.2960374801   -1.7231391818
